Indicator Code,Country or Area Code,Country or Area,Time Code,Year,Value,Value Footnotes
NY.GDP.PCAP.PP.CD,BHR,Bahrain,2010,2010,46873.09888,
NY.GDP.PCAP.PP.CD,BHR,Bahrain,2009,2009,46498.80416,
NY.GDP.PCAP.PP.CD,BHR,Bahrain,2008,2008,47847.78695,
NY.GDP.PCAP.PP.CD,BHR,Bahrain,2007,2007,47533.08856,
NY.GDP.PCAP.PP.CD,BHR,Bahrain,2006,2006,46200.87689,
NY.GDP.PCAP.PP.CD,BHR,Bahrain,2005,2005,45400.49528,
NY.GDP.PCAP.PP.CD,BHR,Bahrain,2004,2004,44185.44503,
NY.GDP.PCAP.PP.CD,BHR,Bahrain,2003,2003,42860.48222,
NY.GDP.PCAP.PP.CD,BHR,Bahrain,2002,2002,41932.24131,
NY.GDP.PCAP.PP.CD,BHR,Bahrain,2001,2001,42094.88315,
NY.GDP.PCAP.PP.CD,BHR,Bahrain,2000,2000,42181.84257,
NY.GDP.PCAP.PP.CD,BHR,Bahrain,1999,1999,40910.65311,
NY.GDP.PCAP.PP.CD,BHR,Bahrain,1998,1998,40104.84514,
NY.GDP.PCAP.PP.CD,BHR,Bahrain,1997,1997,39039.63478,
NY.GDP.PCAP.PP.CD,BHR,Bahrain,1996,1996,38272.78837,
NY.GDP.PCAP.PP.CD,BHR,Bahrain,1995,1995,37059.51522,
NY.GDP.PCAP.PP.CD,BHR,Bahrain,1994,1994,35822.75739,
NY.GDP.PCAP.PP.CD,BHR,Bahrain,1993,1993,36038.63154,
NY.GDP.PCAP.PP.CD,BHR,Bahrain,1992,1992,31972.89073,
NY.GDP.PCAP.PP.CD,BHR,Bahrain,1991,1991,30066.26308,
NY.GDP.PCAP.PP.CD,BHR,Bahrain,1990,1990,26875.5967,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,2018,2018,4546.227418,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,2017,2017,4161.090135,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,2016,2016,3849.110987,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,2015,2015,3555.50551,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,2014,2014,3367.995525,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,2013,2013,3143.518357,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,2012,2012,2937.588452,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,2011,2011,2620.822484,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,2010,2010,2439.069568,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,2009,2009,2309.563194,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,2008,2008,2206.509932,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,2007,2007,2065.154477,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,2006,2006,1901.716187,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,2005,2005,1753.874295,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,2004,2004,1620.424729,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,2003,2003,1523.79715,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,2002,2002,1453.2619,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,2001,2001,1403.126044,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,2000,2000,1331.548275,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,1999,1999,1261.344434,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,1998,1998,1212.188039,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,1997,1997,1163.617138,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,1996,1996,1118.100879,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,1995,1995,1073.104203,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,1994,1994,1021.430916,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,1993,1993,983.4511052,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,1992,1992,937.5730556,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,1991,1991,888.9973526,
NY.GDP.PCAP.PP.CD,BGD,Bangladesh,1990,1990,850.5049937,
NY.GDP.PCAP.PP.CD,BRB,Barbados,2018,2018,16044.7278,
NY.GDP.PCAP.PP.CD,BRB,Barbados,2017,2017,15788.82052,
NY.GDP.PCAP.PP.CD,BRB,Barbados,2016,2016,15952.07031,
NY.GDP.PCAP.PP.CD,BRB,Barbados,2015,2015,15510.82429,
NY.GDP.PCAP.PP.CD,BRB,Barbados,2014,2014,15175.49564,
NY.GDP.PCAP.PP.CD,BRB,Barbados,2013,2013,15334.72037,
NY.GDP.PCAP.PP.CD,BRB,Barbados,2012,2012,15310.006,
NY.GDP.PCAP.PP.CD,BRB,Barbados,2011,2011,16304.38242,
NY.GDP.PCAP.PP.CD,BRB,Barbados,2010,2010,16127.81138,
NY.GDP.PCAP.PP.CD,BRB,Barbados,2009,2009,16374.68983,
NY.GDP.PCAP.PP.CD,BRB,Barbados,2008,2008,17190.94622,
NY.GDP.PCAP.PP.CD,BRB,Barbados,2007,2007,16820.41363,
NY.GDP.PCAP.PP.CD,BRB,Barbados,2006,2006,16098.0945,
NY.GDP.PCAP.PP.CD,BRB,Barbados,2005,2005,14815.95644,
NY.GDP.PCAP.PP.CD,BRB,Barbados,2004,2004,13873.84569,
NY.GDP.PCAP.PP.CD,BRB,Barbados,2003,2003,13368.4474,
NY.GDP.PCAP.PP.CD,BRB,Barbados,2002,2002,12887.73195,
NY.GDP.PCAP.PP.CD,BRB,Barbados,2001,2001,12630.66493,
NY.GDP.PCAP.PP.CD,BRB,Barbados,2000,2000,12704.9357,
NY.GDP.PCAP.PP.CD,BRB,Barbados,1999,1999,11944.81236,
NY.GDP.PCAP.PP.CD,BRB,Barbados,1998,1998,11784.11657,
NY.GDP.PCAP.PP.CD,BRB,Barbados,1997,1997,11282.23115,
NY.GDP.PCAP.PP.CD,BRB,Barbados,1996,1996,10634.17167,
NY.GDP.PCAP.PP.CD,BRB,Barbados,1995,1995,10084.89136,
NY.GDP.PCAP.PP.CD,BRB,Barbados,1994,1994,9721.580356,
NY.GDP.PCAP.PP.CD,BRB,Barbados,1993,1993,9366.740084,
NY.GDP.PCAP.PP.CD,BRB,Barbados,1992,1992,9112.075232,
NY.GDP.PCAP.PP.CD,BRB,Barbados,1991,1991,9482.191997,
NY.GDP.PCAP.PP.CD,BRB,Barbados,1990,1990,9579.67602,
NY.GDP.PCAP.PP.CD,BLR,Belarus,2018,2018,19330.86888,
NY.GDP.PCAP.PP.CD,BLR,Belarus,2017,2017,18280.19892,
NY.GDP.PCAP.PP.CD,BLR,Belarus,2016,2016,17725.75218,
NY.GDP.PCAP.PP.CD,BLR,Belarus,2015,2015,18041.2425,
NY.GDP.PCAP.PP.CD,BLR,Belarus,2014,2014,18955.90703,
NY.GDP.PCAP.PP.CD,BLR,Belarus,2013,2013,18948.46847,
NY.GDP.PCAP.PP.CD,BLR,Belarus,2012,2012,18071.5056,
NY.GDP.PCAP.PP.CD,BLR,Belarus,2011,2011,16543.04373,
NY.GDP.PCAP.PP.CD,BLR,Belarus,2010,2010,15349.22813,
NY.GDP.PCAP.PP.CD,BLR,Belarus,2009,2009,14050.88031,
NY.GDP.PCAP.PP.CD,BLR,Belarus,2008,2008,13885.74672,
NY.GDP.PCAP.PP.CD,BLR,Belarus,2007,2007,12317.4565,
NY.GDP.PCAP.PP.CD,BLR,Belarus,2006,2006,10994.76674,
NY.GDP.PCAP.PP.CD,BLR,Belarus,2005,2005,9642.429792,
NY.GDP.PCAP.PP.CD,BLR,Belarus,2004,2004,8489.484087,
NY.GDP.PCAP.PP.CD,BLR,Belarus,2003,2003,7367.193779,
NY.GDP.PCAP.PP.CD,BLR,Belarus,2002,2002,6709.845503,
NY.GDP.PCAP.PP.CD,BLR,Belarus,2001,2001,6248.211382,
NY.GDP.PCAP.PP.CD,BLR,Belarus,2000,2000,5808.357426,
NY.GDP.PCAP.PP.CD,BLR,Belarus,1999,1999,5344.658213,
NY.GDP.PCAP.PP.CD,BLR,Belarus,1998,1998,5073.961933,
NY.GDP.PCAP.PP.CD,BLR,Belarus,1997,1997,4606.719594,
NY.GDP.PCAP.PP.CD,BLR,Belarus,1996,1996,4047.990731,
NY.GDP.PCAP.PP.CD,BLR,Belarus,1995,1995,3854.031976,
NY.GDP.PCAP.PP.CD,BLR,Belarus,1994,1994,4199.440345,
NY.GDP.PCAP.PP.CD,BLR,Belarus,1993,1993,4650.988237,
NY.GDP.PCAP.PP.CD,BLR,Belarus,1992,1992,4928.1088,
NY.GDP.PCAP.PP.CD,BLR,Belarus,1991,1991,5341.485262,
NY.GDP.PCAP.PP.CD,BLR,Belarus,1990,1990,5232.078293,
NY.GDP.PCAP.PP.CD,BEL,Belgium,2018,2018,52249.57346,
NY.GDP.PCAP.PP.CD,BEL,Belgium,2017,2017,50725.18631,
NY.GDP.PCAP.PP.CD,BEL,Belgium,2016,2016,48608.95778,
NY.GDP.PCAP.PP.CD,BEL,Belgium,2015,2015,46213.26653,
NY.GDP.PCAP.PP.CD,BEL,Belgium,2014,2014,44929.68559,
NY.GDP.PCAP.PP.CD,BEL,Belgium,2013,2013,43671.11959,
NY.GDP.PCAP.PP.CD,BEL,Belgium,2012,2012,42290.76205,
NY.GDP.PCAP.PP.CD,BEL,Belgium,2011,2011,40942.37271,
NY.GDP.PCAP.PP.CD,BEL,Belgium,2010,2010,39866.72727,
NY.GDP.PCAP.PP.CD,BEL,Belgium,2009,2009,37785.86817,
NY.GDP.PCAP.PP.CD,BEL,Belgium,2008,2008,37883.33194,
NY.GDP.PCAP.PP.CD,BEL,Belgium,2007,2007,36752.98285,
NY.GDP.PCAP.PP.CD,BEL,Belgium,2006,2006,35216.64971,
NY.GDP.PCAP.PP.CD,BEL,Belgium,2005,2005,33177.89095,
NY.GDP.PCAP.PP.CD,BEL,Belgium,2004,2004,32034.01508,
NY.GDP.PCAP.PP.CD,BEL,Belgium,2003,2003,30899.06542,
NY.GDP.PCAP.PP.CD,BEL,Belgium,2002,2002,30282.28865,
NY.GDP.PCAP.PP.CD,BEL,Belgium,2001,2001,28800.38793,
NY.GDP.PCAP.PP.CD,BEL,Belgium,2000,2000,27794.97786,
NY.GDP.PCAP.PP.CD,BEL,Belgium,1999,1999,25440.84119,
NY.GDP.PCAP.PP.CD,BEL,Belgium,1998,1998,24368.44486,
NY.GDP.PCAP.PP.CD,BEL,Belgium,1997,1997,23724.26593,
NY.GDP.PCAP.PP.CD,BEL,Belgium,1996,1996,22703.99645,
NY.GDP.PCAP.PP.CD,BEL,Belgium,1995,1995,22405.3678,
NY.GDP.PCAP.PP.CD,BEL,Belgium,1994,1994,21479.00662,
NY.GDP.PCAP.PP.CD,BEL,Belgium,1993,1993,20435.40844,
NY.GDP.PCAP.PP.CD,BEL,Belgium,1992,1992,20235.19857,
NY.GDP.PCAP.PP.CD,BEL,Belgium,1991,1991,19565.28482,
NY.GDP.PCAP.PP.CD,BEL,Belgium,1990,1990,18653.79622,
NY.GDP.PCAP.PP.CD,BLZ,Belize,2018,2018,7287.084978,
NY.GDP.PCAP.PP.CD,BLZ,Belize,2017,2017,7108.8667,
NY.GDP.PCAP.PP.CD,BLZ,Belize,2016,2016,7179.462319,
NY.GDP.PCAP.PP.CD,BLZ,Belize,2015,2015,7244.391078,
NY.GDP.PCAP.PP.CD,BLZ,Belize,2014,2014,7170.529464,
NY.GDP.PCAP.PP.CD,BLZ,Belize,2013,2013,7226.994831,
NY.GDP.PCAP.PP.CD,BLZ,Belize,2012,2012,7272.870015,
NY.GDP.PCAP.PP.CD,BLZ,Belize,2011,2011,7684.817622,
NY.GDP.PCAP.PP.CD,BLZ,Belize,2010,2010,7563.95958,
NY.GDP.PCAP.PP.CD,BLZ,Belize,2009,2009,7439.086488,
NY.GDP.PCAP.PP.CD,BLZ,Belize,2008,2008,7554.675756,
NY.GDP.PCAP.PP.CD,BLZ,Belize,2007,2007,7347.215256,
NY.GDP.PCAP.PP.CD,BLZ,Belize,2006,2006,7307.060872,
NY.GDP.PCAP.PP.CD,BLZ,Belize,2005,2005,6945.53196,
NY.GDP.PCAP.PP.CD,BLZ,Belize,2004,2004,6781.735236,
NY.GDP.PCAP.PP.CD,BLZ,Belize,2003,2003,6467.829782,
NY.GDP.PCAP.PP.CD,BLZ,Belize,2002,2002,5963.817013,
NY.GDP.PCAP.PP.CD,BLZ,Belize,2001,2001,5765.925113,
NY.GDP.PCAP.PP.CD,BLZ,Belize,2000,2000,5558.713836,
NY.GDP.PCAP.PP.CD,BLZ,Belize,1999,1999,4978.575553,
NY.GDP.PCAP.PP.CD,BLZ,Belize,1998,1998,4682.979874,
NY.GDP.PCAP.PP.CD,BLZ,Belize,1997,1997,4638.422822,
NY.GDP.PCAP.PP.CD,BLZ,Belize,1996,1996,4566.84936,
NY.GDP.PCAP.PP.CD,BLZ,Belize,1995,1995,4564.744011,
NY.GDP.PCAP.PP.CD,BLZ,Belize,1994,1994,4558.743162,
NY.GDP.PCAP.PP.CD,BLZ,Belize,1993,1993,4547.882594,
NY.GDP.PCAP.PP.CD,BLZ,Belize,1992,1992,4251.229025,
NY.GDP.PCAP.PP.CD,BLZ,Belize,1991,1991,3771.2218,
NY.GDP.PCAP.PP.CD,BLZ,Belize,1990,1990,3335.078203,
NY.GDP.PCAP.PP.CD,BEN,Benin,2018,2018,3235.361695,
NY.GDP.PCAP.PP.CD,BEN,Benin,2017,2017,3044.513887,
NY.GDP.PCAP.PP.CD,BEN,Benin,2016,2016,3004.809187,
NY.GDP.PCAP.PP.CD,BEN,Benin,2015,2015,2886.831867,
NY.GDP.PCAP.PP.CD,BEN,Benin,2014,2014,2833.411926,
NY.GDP.PCAP.PP.CD,BEN,Benin,2013,2013,2669.689821,
NY.GDP.PCAP.PP.CD,BEN,Benin,2012,2012,2498.497313,
NY.GDP.PCAP.PP.CD,BEN,Benin,2011,2011,2416.327107,
NY.GDP.PCAP.PP.CD,BEN,Benin,2010,2010,2364.118351,
NY.GDP.PCAP.PP.CD,BEN,Benin,2009,2009,2353.634208,
NY.GDP.PCAP.PP.CD,BEN,Benin,2008,2008,2347.922705,
NY.GDP.PCAP.PP.CD,BEN,Benin,2007,2007,2258.491878,
NY.GDP.PCAP.PP.CD,BEN,Benin,2006,2006,2135.262731,
NY.GDP.PCAP.PP.CD,BEN,Benin,2005,2005,2052.528339,
NY.GDP.PCAP.PP.CD,BEN,Benin,2004,2004,2015.637506,
NY.GDP.PCAP.PP.CD,BEN,Benin,2003,2003,1936.88123,
NY.GDP.PCAP.PP.CD,BEN,Benin,2002,2002,1895.00044,
NY.GDP.PCAP.PP.CD,BEN,Benin,2001,2001,1837.804034,
NY.GDP.PCAP.PP.CD,BEN,Benin,2000,2000,1759.719075,
NY.GDP.PCAP.PP.CD,BEN,Benin,1999,1999,1675.2458,
NY.GDP.PCAP.PP.CD,BEN,Benin,1998,1998,1614.630052,
NY.GDP.PCAP.PP.CD,BEN,Benin,1997,1997,1581.943093,
NY.GDP.PCAP.PP.CD,BEN,Benin,1996,1996,1516.003958,
NY.GDP.PCAP.PP.CD,BEN,Benin,1995,1995,1472.633753,
NY.GDP.PCAP.PP.CD,BEN,Benin,1994,1994,1405.70911,
NY.GDP.PCAP.PP.CD,BEN,Benin,1993,1993,1396.083603,
NY.GDP.PCAP.PP.CD,BEN,Benin,1992,1992,1334.477698,
NY.GDP.PCAP.PP.CD,BEN,Benin,1991,1991,1312.125799,
NY.GDP.PCAP.PP.CD,BEN,Benin,1990,1990,1259.572448,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,2013,2013,59474.59848,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,2012,2012,58563.34541,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,2011,2011,61550.22479,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,2010,2010,61837.42573,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,2009,2009,61945.56203,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,2008,2008,65267.6395,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,2007,2007,63432.9958,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,2006,2006,60404.00041,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,2005,2005,55869.63251,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,2004,2004,53635.84137,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,2003,2003,51379.34248,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,2002,2002,49099.09171,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,2001,2001,49379.79119,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,2000,2000,45554.16772,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,1999,1999,41124.84788,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,1998,1998,39433.1515,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,1997,1997,37807.2562,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,1996,1996,35749.35698,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,1995,1995,34436.09246,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,1994,1994,32539.60977,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,1993,1993,31889.81102,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,1992,1992,30404.46825,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,1991,1991,29530.09445,
NY.GDP.PCAP.PP.CD,BMU,Bermuda,1990,1990,29458.44947,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,2018,2018,11613.16247,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,2017,2017,11142.39995,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,2016,2016,10457.2018,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,2015,2015,9500.768189,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,2014,2014,8666.419567,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,2013,2013,7989.655431,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,2012,2012,7912.133367,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,2011,2011,7295.842805,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,2010,2010,6693.506149,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,2009,2009,5972.923401,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,2008,2008,5608.477759,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,2007,2007,5302.710291,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,2006,2006,4412.469786,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,2005,2005,4056.183813,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,2004,2004,3723.426756,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,2003,2003,3480.089714,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,2002,2002,3229.545528,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,2001,2001,2923.130991,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,2000,2000,2696.346456,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,1999,1999,2522.474162,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,1998,1998,2357.821978,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,1997,1997,2251.935694,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,1996,1996,2140.611054,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,1995,1995,2016.796819,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,1994,1994,1854.312995,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,1993,1993,1727.618376,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,1992,1992,1648.819952,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,1991,1991,1540.839937,
NY.GDP.PCAP.PP.CD,BTN,Bhutan,1990,1990,1507.333638,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,2018,2018,8859.773727,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,2017,2017,8423.696794,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,2016,2016,7499.778858,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,2015,2015,7133.874461,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,2014,2014,7056.82839,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,2013,2013,6624.805273,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,2012,2012,5921.64949,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,2011,2011,5460.25549,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,2010,2010,5167.113773,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,2009,2009,4986.462438,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,2008,2008,4868.444128,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,2007,2007,4575.663742,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,2006,2006,4335.383088,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,2005,2005,4086.373881,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,2004,2004,3863.454139,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,2003,2003,3677.638725,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,2002,2002,3580.8176,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,2001,2001,3504.740044,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,2000,2000,3437.618867,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,1999,1999,3344.228533,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,1998,1998,3347.609937,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,1997,1997,3215.091009,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,1996,1996,3072.635727,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,1995,1995,2950.813427,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,1994,1994,2818.55836,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,1993,1993,2692.076368,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,1992,1992,2575.604276,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,1991,1991,2530.238339,
NY.GDP.PCAP.PP.CD,BOL,Bolivia,1990,1990,2374.677915,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,2018,2018,14932.37321,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,2017,2017,13788.48206,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,2016,2016,12990.01581,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,2015,2015,12013.91994,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,2014,2014,11433.16261,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,2013,2013,11016.54419,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,2012,2012,10304.07475,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,2011,2011,9976.496637,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,2010,2010,9354.550815,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,2009,2009,9037.344147,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,2008,2008,9028.824303,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,2007,2007,8188.019046,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,2006,2006,7405.055694,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,2005,2005,6479.676121,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,2004,2004,6200.652275,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,2003,2003,5373.217922,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,2002,2002,5136.513774,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,2001,2001,4751.136926,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,2000,2000,4549.076518,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,1999,1999,4226.449708,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,1998,1998,3810.544348,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,1997,1997,3258.118918,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,1996,1996,2365.334748,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,1995,1995,1208.524795,
NY.GDP.PCAP.PP.CD,BIH,Bosnia and Herzegovina,1994,1994,953.1351971,
NY.GDP.PCAP.PP.CD,BWA,Botswana,2018,2018,18050.25374,
NY.GDP.PCAP.PP.CD,BWA,Botswana,2017,2017,17253.23161,
NY.GDP.PCAP.PP.CD,BWA,Botswana,2016,2016,17260.26359,
NY.GDP.PCAP.PP.CD,BWA,Botswana,2015,2015,15547.17588,
NY.GDP.PCAP.PP.CD,BWA,Botswana,2014,2014,16300.83711,
NY.GDP.PCAP.PP.CD,BWA,Botswana,2013,2013,14707.7017,
NY.GDP.PCAP.PP.CD,BWA,Botswana,2012,2012,13590.51537,
NY.GDP.PCAP.PP.CD,BWA,Botswana,2011,2011,14252.71293,
NY.GDP.PCAP.PP.CD,BWA,Botswana,2010,2010,13352.30022,
NY.GDP.PCAP.PP.CD,BWA,Botswana,2009,2009,12366.54007,
NY.GDP.PCAP.PP.CD,BWA,Botswana,2008,2008,13552.61767,
NY.GDP.PCAP.PP.CD,BWA,Botswana,2007,2007,12780.63707,
NY.GDP.PCAP.PP.CD,BWA,Botswana,2006,2006,11742.52462,
NY.GDP.PCAP.PP.CD,BWA,Botswana,2005,2005,10733.22389,
NY.GDP.PCAP.PP.CD,BWA,Botswana,2004,2004,10144.54499,
NY.GDP.PCAP.PP.CD,BWA,Botswana,2003,2003,9790.967328,
NY.GDP.PCAP.PP.CD,BWA,Botswana,2002,2002,9347.827916,
NY.GDP.PCAP.PP.CD,BWA,Botswana,2001,2001,8830.924757,
NY.GDP.PCAP.PP.CD,BWA,Botswana,2000,2000,8784.192313,
NY.GDP.PCAP.PP.CD,BWA,Botswana,1999,1999,8597.678389,
NY.GDP.PCAP.PP.CD,BWA,Botswana,1998,1998,7897.108925,
NY.GDP.PCAP.PP.CD,BWA,Botswana,1997,1997,7953.384279,
NY.GDP.PCAP.PP.CD,BWA,Botswana,1996,1996,7388.845352,
NY.GDP.PCAP.PP.CD,BWA,Botswana,1995,1995,7022.209897,
NY.GDP.PCAP.PP.CD,BWA,Botswana,1994,1994,6583.556511,
NY.GDP.PCAP.PP.CD,BWA,Botswana,1993,1993,6375.624903,
NY.GDP.PCAP.PP.CD,BWA,Botswana,1992,1992,6270.321378,
NY.GDP.PCAP.PP.CD,BWA,Botswana,1991,1991,6124.063285,
NY.GDP.PCAP.PP.CD,BWA,Botswana,1990,1990,5682.074439,
NY.GDP.PCAP.PP.CD,BRA,Brazil,2018,2018,14940.67261,
NY.GDP.PCAP.PP.CD,BRA,Brazil,2017,2017,14519.84913,
NY.GDP.PCAP.PP.CD,BRA,Brazil,2016,2016,14256.16325,
NY.GDP.PCAP.PP.CD,BRA,Brazil,2015,2015,14744.11291,
NY.GDP.PCAP.PP.CD,BRA,Brazil,2014,2014,15718.56565,
NY.GDP.PCAP.PP.CD,BRA,Brazil,2013,2013,15588.72621,
NY.GDP.PCAP.PP.CD,BRA,Brazil,2012,2012,15046.28988,
NY.GDP.PCAP.PP.CD,BRA,Brazil,2011,2011,15040.05818,
NY.GDP.PCAP.PP.CD,BRA,Brazil,2010,2010,14299.5517,
